revol_bal,home_ownership,verification_status,emp_length,dti,annual_inc,output
11090,MORTGAGE,Verified,,17.77,70384.0,Non-Defaulters
32341,OWN,Source Verified,5,14.11,80000.0,Non-Defaulters
11171,MORTGAGE,Source Verified,9,31.45,64600.0,Non-Defaulters
2341,RENT,Not Verified,6,2.43,35000.0,Non-Defaulters
18263,MORTGAGE,Verified,8,17.76,108000.0,Non-Defaulters
19674,MORTGAGE,Verified,10,24.53,55000.0,Non-Defaulters
21111,MORTGAGE,Not Verified,1,12.56,129000.0,Non-Defaulters
4160,RENT,Not Verified,1,8.37,45000.0,Non-Defaulters
8897,RENT,Not Verified,1,4.33,36000.0,Non-Defaulters
12547,RENT,Not Verified,1,13.64,58000.0,Non-Defaulters
72300,MORTGAGE,Source Verified,1,2.62,105000.0,Non-Defaulters
19065,MORTGAGE,Source Verified,6,7.33,160000.0,Non-Defaulters
11635,RENT,Source Verified,9,14.39,58116.0,Non-Defaulters
15587,RENT,Source Verified,10,10.32,92000.0,Defaulters
44482,MORTGAGE,Verified,8,27.55,99000.0,Defaulters
9179,RENT,Source Verified,10,12.94,55000.0,Non-Defaulters
5276,MORTGAGE,Source Verified,10,22.23,40000.0,Non-Defaulters
8947,OWN,Verified,8,8.55,130000.0,Non-Defaulters
56616,MORTGAGE,Source Verified,10,14.07,120000.0,Non-Defaulters
663,MORTGAGE,Not Verified,7,10.8,24000.0,Non-Defaulters
93170,OWN,Verified,10,10.38,300000.0,Non-Defaulters
321,RENT,Verified,2,6.0,10000.0,Non-Defaulters
6456,RENT,Not Verified,9,11.73,46000.0,Non-Defaulters
27697,MORTGAGE,Source Verified,10,10.42,60000.0,Non-Defaulters
3270,RENT,Verified,,27.39,10043.0,Non-Defaulters
15059,MORTGAGE,Source Verified,10,12.56,203000.0,Non-Defaulters
18648,MORTGAGE,Not Verified,10,8.98,60000.0,Non-Defaulters
14709,MORTGAGE,Not Verified,10,16.58,72000.0,Non-Defaulters
18276,MORTGAGE,Not Verified,10,21.93,128000.0,Non-Defaulters
8120,MORTGAGE,Not Verified,1,16.67,45000.0,Non-Defaulters
19234,RENT,Source Verified,10,17.79,85000.0,Non-Defaulters
1827,RENT,Source Verified,4,7.46,250000.0,Non-Defaulters
28187,MORTGAGE,Verified,10,21.32,82000.0,Non-Defaulters
26125,MORTGAGE,Not Verified,4,24.4,45000.0,Non-Defaulters
20497,MORTGAGE,Source Verified,1,32.66,80000.0,Non-Defaulters
4013,RENT,Not Verified,10,16.64,60000.0,Non-Defaulters
5132,OWN,Source Verified,3,15.6,55000.0,Defaulters
15668,MORTGAGE,Not Verified,10,10.0,152000.0,Non-Defaulters
8773,RENT,Not Verified,8,15.03,55000.0,Non-Defaulters
31342,MORTGAGE,Not Verified,,22.3,84694.0,Non-Defaulters
18016,MORTGAGE,Source Verified,10,6.88,48000.0,Defaulters
40003,RENT,Verified,2,29.29,180000.0,Defaulters
9818,RENT,Not Verified,1,8.55,75000.0,Non-Defaulters
15168,RENT,Not Verified,1,13.89,35000.0,Non-Defaulters
8069,RENT,Source Verified,1,8.79,38500.0,Non-Defaulters
7072,RENT,Source Verified,1,13.76,49629.0,Defaulters
4190,RENT,Not Verified,5,28.99,69000.0,Non-Defaulters
14107,MORTGAGE,Not Verified,5,14.33,102000.0,Non-Defaulters
13196,MORTGAGE,Not Verified,10,13.34,80000.0,Non-Defaulters
6415,MORTGAGE,Source Verified,10,6.45,53800.0,Non-Defaulters
4937,RENT,Verified,2,13.83,40000.0,Non-Defaulters
3181,MORTGAGE,Not Verified,10,13.45,100000.0,Non-Defaulters
9495,MORTGAGE,Verified,1,14.47,145000.0,Non-Defaulters
28415,RENT,Not Verified,5,15.55,72000.0,Defaulters
4229,RENT,Not Verified,9,22.58,32000.0,Non-Defaulters
8052,MORTGAGE,Source Verified,10,2.21,99000.0,Non-Defaulters
21519,MORTGAGE,Source Verified,10,20.94,51000.0,Defaulters
19368,OWN,Verified,10,10.41,90000.0,Non-Defaulters
17406,RENT,Not Verified,8,18.14,36000.0,Non-Defaulters
19768,MORTGAGE,Source Verified,,20.23,84000.0,Non-Defaulters
12048,RENT,Not Verified,3,18.39,52000.0,Non-Defaulters
5030,RENT,Source Verified,10,19.86,40000.0,Non-Defaulters
2994,OWN,Not Verified,2,8.45,105000.0,Non-Defaulters
16016,MORTGAGE,Source Verified,8,14.69,70000.0,Defaulters
17714,MORTGAGE,Verified,5,15.69,119000.0,Non-Defaulters
4766,RENT,Not Verified,4,14.91,45953.0,Defaulters
83,RENT,Not Verified,2,18.26,32000.0,Non-Defaulters
38131,RENT,Source Verified,5,10.46,250000.0,Non-Defaulters
10504,MORTGAGE,Source Verified,10,7.09,200000.0,Non-Defaulters
2967,RENT,Source Verified,,28.03,25000.0,Non-Defaulters
11820,RENT,Verified,,19.84,43000.0,Non-Defaulters
19283,RENT,Verified,3,16.61,55000.0,Non-Defaulters
4025,MORTGAGE,Source Verified,10,15.96,30000.0,Non-Defaulters
15033,RENT,Source Verified,1,19.92,60000.0,Defaulters
13300,RENT,Not Verified,5,6.25,90000.0,Non-Defaulters
3033,RENT,Source Verified,1,13.23,40000.0,Non-Defaulters
5424,RENT,Not Verified,1,9.78,26000.0,Non-Defaulters
17249,MORTGAGE,Source Verified,,10.2,77400.0,Non-Defaulters
5323,RENT,Not Verified,2,10.58,45000.0,Non-Defaulters
1962,OWN,Source Verified,1,21.92,33996.0,Defaulters
36273,MORTGAGE,Source Verified,10,12.08,160000.0,Non-Defaulters
10867,MORTGAGE,Verified,2,11.62,100000.0,Non-Defaulters
14336,MORTGAGE,Not Verified,1,15.92,68000.0,Non-Defaulters
12049,MORTGAGE,Source Verified,1,13.63,40000.0,Non-Defaulters
0,MORTGAGE,Not Verified,5,7.64,99996.0,Non-Defaulters
31279,RENT,Not Verified,10,9.3,114237.0,Non-Defaulters
41188,RENT,Source Verified,1,31.1,47500.0,Non-Defaulters
38500,RENT,Verified,6,14.22,92000.0,Non-Defaulters
2193,MORTGAGE,Not Verified,3,24.12,40000.0,Non-Defaulters
10291,RENT,Source Verified,1,9.75,33000.0,Non-Defaulters
8259,RENT,Source Verified,8,11.51,95000.0,Non-Defaulters
4316,MORTGAGE,Source Verified,10,7.84,90045.0,Non-Defaulters
8518,RENT,Verified,1,19.33,65000.0,Non-Defaulters
9111,MORTGAGE,Source Verified,10,32.91,80000.0,Non-Defaulters
23059,MORTGAGE,Verified,9,26.19,95000.0,Non-Defaulters
22074,MORTGAGE,Not Verified,6,18.15,100000.0,Non-Defaulters
29339,MORTGAGE,Verified,10,28.71,52000.0,Defaulters
7762,RENT,Source Verified,2,9.66,57739.0,Non-Defaulters
3524,RENT,Verified,10,21.02,59084.4,Non-Defaulters
2420,RENT,Source Verified,10,3.72,72000.0,Non-Defaulters
3884,RENT,Verified,,15.55,10492.8,Non-Defaulters
71252,MORTGAGE,Source Verified,4,16.8,61000.0,Defaulters
6160,RENT,Verified,9,14.74,63000.0,Non-Defaulters
9744,MORTGAGE,Not Verified,9,8.72,100000.0,Non-Defaulters
4578,OWN,Not Verified,5,7.11,26000.0,Non-Defaulters
19114,RENT,Source Verified,10,34.35,62000.0,Non-Defaulters
32785,RENT,Not Verified,1,20.33,90600.0,Non-Defaulters
44554,MORTGAGE,Verified,10,12.86,89000.0,Non-Defaulters
10411,RENT,Source Verified,1,17.3,69000.0,Non-Defaulters
16753,RENT,Not Verified,5,8.25,37818.0,Non-Defaulters
10929,MORTGAGE,Verified,3,27.18,40000.0,Defaulters
3185,MORTGAGE,Verified,7,18.33,40000.0,Non-Defaulters
7552,RENT,Not Verified,1,7.65,36000.0,Non-Defaulters
13590,RENT,Verified,2,17.09,30000.0,Non-Defaulters
21914,RENT,Source Verified,10,18.45,40000.0,Non-Defaulters
4998,RENT,Verified,6,5.77,53000.0,Non-Defaulters
16378,MORTGAGE,Not Verified,10,7.52,163000.0,Non-Defaulters
18507,MORTGAGE,Verified,6,27.05,35000.0,Non-Defaulters
9640,RENT,Verified,1,30.75,57016.0,Defaulters
10957,RENT,Verified,5,10.35,35000.0,Non-Defaulters
41294,MORTGAGE,Source Verified,1,16.52,73000.0,Defaulters
9021,RENT,Verified,10,19.91,76248.0,Non-Defaulters
349,OWN,Not Verified,10,4.01,59000.0,Non-Defaulters
4569,MORTGAGE,Source Verified,,3.31,50000.0,Non-Defaulters
8556,RENT,Source Verified,1,28.98,56000.0,Non-Defaulters
17848,MORTGAGE,Verified,3,9.86,54996.0,Non-Defaulters
28410,MORTGAGE,Not Verified,7,4.62,75000.0,Non-Defaulters
16959,MORTGAGE,Verified,10,11.44,90000.0,Non-Defaulters
28684,MORTGAGE,Verified,10,22.13,63000.0,Non-Defaulters
11595,MORTGAGE,Not Verified,4,38.03,32000.0,Defaulters
26712,MORTGAGE,Source Verified,3,16.45,161000.0,Non-Defaulters
38775,MORTGAGE,Not Verified,10,17.16,90000.0,Non-Defaulters
10270,OWN,Verified,10,10.83,83000.0,Non-Defaulters
17269,OWN,Source Verified,10,22.32,72000.0,Non-Defaulters
26360,MORTGAGE,Source Verified,9,8.87,130000.0,Non-Defaulters
5677,OWN,Not Verified,10,26.96,28000.0,Defaulters
13668,MORTGAGE,Source Verified,10,30.71,78000.0,Defaulters
13896,RENT,Not Verified,6,10.31,90000.0,Non-Defaulters
22516,RENT,Verified,3,25.66,70000.0,Non-Defaulters
8699,MORTGAGE,Not Verified,10,17.01,75000.0,Non-Defaulters
3821,RENT,Source Verified,2,12.59,51000.0,Non-Defaulters
3458,RENT,Verified,10,6.86,38840.0,Non-Defaulters
17447,OWN,Verified,10,11.9,145000.0,Defaulters
19185,MORTGAGE,Source Verified,2,12.3,65000.0,Non-Defaulters
3966,RENT,Source Verified,3,12.05,48000.0,Non-Defaulters
1309,MORTGAGE,Source Verified,10,29.16,40740.0,Non-Defaulters
5833,RENT,Not Verified,7,14.83,50000.0,Non-Defaulters
8148,RENT,Source Verified,1,9.73,130000.0,Non-Defaulters
13645,OWN,Source Verified,4,5.07,85000.0,Defaulters
23319,MORTGAGE,Source Verified,3,20.3,95000.0,Non-Defaulters
2097,RENT,Not Verified,2,26.34,40000.0,Non-Defaulters
5608,MORTGAGE,Verified,8,9.6,85000.0,Defaulters
12586,RENT,Verified,2,8.8,83750.0,Non-Defaulters
12398,MORTGAGE,Source Verified,10,24.79,190000.0,Non-Defaulters
13171,RENT,Not Verified,1,10.04,50000.0,Non-Defaulters
13767,RENT,Verified,7,25.89,80200.0,Non-Defaulters
10812,RENT,Not Verified,4,7.38,40000.0,Non-Defaulters
16795,RENT,Source Verified,10,9.75,120500.0,Non-Defaulters
63486,RENT,Source Verified,1,13.8,170000.0,Defaulters
12034,MORTGAGE,Verified,10,15.29,54000.0,Non-Defaulters
28197,RENT,Source Verified,10,20.83,83000.0,Non-Defaulters
18229,MORTGAGE,Source Verified,3,15.13,110000.0,Non-Defaulters
6503,MORTGAGE,Not Verified,10,27.9,48000.0,Defaulters
9803,OWN,Source Verified,10,13.11,55000.0,Non-Defaulters
28168,MORTGAGE,Verified,9,14.4,83000.0,Non-Defaulters
6224,RENT,Verified,4,10.26,29120.0,Non-Defaulters
78828,MORTGAGE,Source Verified,10,13.14,155000.0,Non-Defaulters
25607,MORTGAGE,Verified,6,30.62,75000.0,Defaulters
2755,RENT,Source Verified,1,16.38,40000.0,Non-Defaulters
5975,MORTGAGE,Source Verified,10,3.32,64000.0,Non-Defaulters
5096,RENT,Not Verified,5,3.41,80000.0,Defaulters
3946,MORTGAGE,Not Verified,1,21.71,33060.0,Non-Defaulters
6676,MORTGAGE,Not Verified,5,3.55,75000.0,Non-Defaulters
18202,RENT,Verified,10,8.58,71610.0,Non-Defaulters
2329,OWN,Not Verified,1,9.31,38400.0,Non-Defaulters
39854,RENT,Verified,1,27.43,80000.0,Non-Defaulters
4274,RENT,Not Verified,2,6.16,69000.0,Non-Defaulters
10462,MORTGAGE,Not Verified,5,24.05,73000.0,Non-Defaulters
5076,MORTGAGE,Source Verified,6,13.75,37000.0,Non-Defaulters
4865,MORTGAGE,Verified,6,5.32,65000.0,Non-Defaulters
3646,RENT,Source Verified,1,5.87,36000.0,Non-Defaulters
8494,RENT,Not Verified,10,8.1,36000.0,Non-Defaulters
537,RENT,Source Verified,4,6.45,88000.0,Non-Defaulters
28543,RENT,Verified,5,25.05,46797.71,Non-Defaulters
8973,RENT,Not Verified,2,17.89,84996.0,Non-Defaulters
5081,MORTGAGE,Not Verified,7,22.48,34959.0,Non-Defaulters
93429,MORTGAGE,Verified,5,14.85,122000.0,Non-Defaulters
8906,MORTGAGE,Verified,8,6.84,60000.0,Non-Defaulters
21441,RENT,Verified,5,19.82,54000.0,Non-Defaulters
34903,MORTGAGE,Verified,1,15.53,100000.0,Non-Defaulters
595,RENT,Verified,1,19.5,63500.0,Non-Defaulters
19205,MORTGAGE,Verified,10,27.57,72000.0,Non-Defaulters
9111,RENT,Source Verified,1,12.86,75000.0,Non-Defaulters
28311,RENT,Not Verified,10,20.73,62000.0,Non-Defaulters
26889,RENT,Source Verified,1,31.7,60000.0,Non-Defaulters
1800,MORTGAGE,Verified,9,14.39,60000.0,Non-Defaulters
210,MORTGAGE,Not Verified,3,12.48,20000.0,Non-Defaulters
5733,RENT,Not Verified,10,5.96,33000.0,Non-Defaulters
25588,RENT,Source Verified,7,19.29,50400.0,Non-Defaulters
8788,OWN,Source Verified,10,17.3,42054.56,Non-Defaulters
5320,MORTGAGE,Not Verified,10,21.5,51456.0,Non-Defaulters
14988,RENT,Source Verified,10,15.11,82500.0,Non-Defaulters
38945,MORTGAGE,Source Verified,5,21.72,90000.0,Non-Defaulters
5540,OWN,Verified,2,15.15,35000.0,Defaulters
7290,RENT,Not Verified,4,6.63,46000.0,Non-Defaulters
10672,RENT,Not Verified,5,3.9,75000.0,Non-Defaulters
3699,MORTGAGE,Verified,,4.65,55522.68,Non-Defaulters
3193,MORTGAGE,Verified,3,24.43,60520.0,Non-Defaulters
8574,MORTGAGE,Not Verified,6,7.0,50000.0,Non-Defaulters
2004,OWN,Verified,1,16.51,25000.0,Defaulters
186,MORTGAGE,Source Verified,6,6.46,50000.0,Non-Defaulters
3519,RENT,Not Verified,5,19.71,85000.0,Non-Defaulters
10444,MORTGAGE,Not Verified,2,23.79,20000.0,Non-Defaulters
9997,MORTGAGE,Source Verified,10,22.98,85000.0,Non-Defaulters
892,RENT,Not Verified,2,1.36,35400.0,Non-Defaulters
11306,MORTGAGE,Not Verified,6,15.83,63000.0,Non-Defaulters
3493,MORTGAGE,Source Verified,8,11.59,50648.0,Non-Defaulters
25766,MORTGAGE,Verified,1,14.55,125000.0,Defaulters
10691,MORTGAGE,Verified,,31.98,90000.0,Non-Defaulters
5529,MORTGAGE,Not Verified,7,14.59,89018.0,Non-Defaulters
3085,RENT,Source Verified,1,3.76,60000.0,Non-Defaulters
1821,RENT,Source Verified,5,11.72,30000.0,Non-Defaulters
37962,OWN,Verified,10,21.42,43861.0,Non-Defaulters
0,MORTGAGE,Verified,10,9.7,150000.0,Non-Defaulters
5452,RENT,Not Verified,1,10.23,30000.0,Non-Defaulters
30836,MORTGAGE,Verified,10,12.54,80000.0,Non-Defaulters
11848,RENT,Source Verified,3,16.27,70000.0,Non-Defaulters
35161,MORTGAGE,Verified,9,16.87,50000.0,Non-Defaulters
548,RENT,Source Verified,10,4.12,103000.0,Non-Defaulters
12863,MORTGAGE,Not Verified,10,12.77,53000.0,Non-Defaulters
17711,MORTGAGE,Verified,10,8.03,100000.0,Non-Defaulters
7169,MORTGAGE,Not Verified,2,14.52,69000.0,Non-Defaulters
13843,RENT,Verified,10,19.78,44000.0,Non-Defaulters
24455,MORTGAGE,Verified,10,20.54,60000.0,Defaulters
33146,MORTGAGE,Verified,10,14.25,105000.0,Non-Defaulters
10819,MORTGAGE,Not Verified,10,8.77,140000.0,Non-Defaulters
15903,MORTGAGE,Source Verified,4,18.07,98000.0,Non-Defaulters
4455,RENT,Source Verified,3,23.02,65000.0,Defaulters
3563,RENT,Not Verified,1,16.03,36000.0,Non-Defaulters
2470,MORTGAGE,Source Verified,10,12.24,50000.0,Defaulters
13389,RENT,Not Verified,2,17.45,80000.0,Non-Defaulters
4409,RENT,Source Verified,5,6.4,92000.0,Non-Defaulters
19978,RENT,Not Verified,4,16.13,50000.0,Non-Defaulters
1881,OWN,Source Verified,1,7.57,95000.0,Defaulters
14269,OWN,Not Verified,2,15.0,49000.0,Non-Defaulters
5495,RENT,Source Verified,1,11.02,75000.0,Non-Defaulters
19206,OWN,Source Verified,5,5.34,300000.0,Non-Defaulters
18186,MORTGAGE,Not Verified,6,21.07,52000.0,Non-Defaulters
4118,RENT,Not Verified,10,21.87,71000.0,Non-Defaulters
24951,RENT,Verified,10,18.08,62783.84,Non-Defaulters
4263,RENT,Verified,2,6.72,40000.0,Non-Defaulters
7721,MORTGAGE,Not Verified,10,3.17,58000.0,Non-Defaulters
4614,RENT,Not Verified,5,21.24,43000.0,Non-Defaulters
19998,MORTGAGE,Source Verified,4,19.75,70000.0,Non-Defaulters
2823,MORTGAGE,Verified,4,15.2,36000.0,Non-Defaulters
11081,MORTGAGE,Not Verified,2,17.04,90000.0,Non-Defaulters
9414,RENT,Not Verified,4,21.13,46000.0,Non-Defaulters
7313,MORTGAGE,Source Verified,10,3.94,94000.0,Non-Defaulters
14334,MORTGAGE,Not Verified,1,8.52,60000.0,Non-Defaulters
22655,MORTGAGE,Source Verified,1,8.18,140000.0,Non-Defaulters
8450,MORTGAGE,Verified,6,13.12,90000.0,Non-Defaulters
8221,RENT,Source Verified,10,26.17,40144.0,Defaulters
12424,MORTGAGE,Source Verified,10,20.9,48000.0,Defaulters
11012,MORTGAGE,Verified,5,22.94,34000.0,Non-Defaulters
2626,RENT,Source Verified,1,17.72,22000.0,Non-Defaulters
18268,MORTGAGE,Verified,,17.59,37105.68,Non-Defaulters
20448,OWN,Verified,3,25.65,35000.0,Non-Defaulters
32164,MORTGAGE,Source Verified,10,22.09,115000.0,Non-Defaulters
9851,RENT,Not Verified,5,14.42,50000.0,Non-Defaulters
45022,MORTGAGE,Source Verified,10,22.13,72000.0,Non-Defaulters
14357,MORTGAGE,Source Verified,9,22.51,49000.0,Non-Defaulters
32798,MORTGAGE,Not Verified,8,5.85,118000.0,Non-Defaulters
12480,OWN,Source Verified,10,21.76,47000.0,Defaulters
20414,MORTGAGE,Verified,7,13.5,80000.0,Non-Defaulters
6156,OWN,Verified,10,32.4,28000.0,Non-Defaulters
4573,OWN,Source Verified,9,12.57,71232.0,Non-Defaulters
3441,MORTGAGE,Source Verified,10,26.37,73000.0,Non-Defaulters
20359,RENT,Not Verified,4,26.51,45000.0,Non-Defaulters
14516,OWN,Verified,,13.18,33695.0,Non-Defaulters
9239,RENT,Source Verified,6,6.86,46000.0,Non-Defaulters
21563,RENT,Source Verified,2,9.92,160000.0,Non-Defaulters
15272,MORTGAGE,Verified,7,3.76,81000.0,Non-Defaulters
27798,MORTGAGE,Source Verified,10,19.92,63000.0,Non-Defaulters
45337,MORTGAGE,Source Verified,10,15.81,117000.0,Non-Defaulters
8276,MORTGAGE,Verified,10,11.4,38000.0,Non-Defaulters
30371,MORTGAGE,Source Verified,6,22.38,93360.0,Non-Defaulters
3994,RENT,Not Verified,7,3.45,55000.0,Non-Defaulters
6610,MORTGAGE,Source Verified,10,15.54,75000.0,Non-Defaulters
9524,MORTGAGE,Not Verified,6,12.79,55000.0,Non-Defaulters
5889,RENT,Verified,4,3.82,46446.4,Non-Defaulters
28970,MORTGAGE,Source Verified,10,13.29,127000.0,Non-Defaulters
18591,MORTGAGE,Verified,5,28.42,65000.0,Non-Defaulters
28114,MORTGAGE,Source Verified,10,20.85,145000.0,Non-Defaulters
844,RENT,Not Verified,10,13.89,47000.0,Non-Defaulters
17723,MORTGAGE,Not Verified,10,24.55,60000.0,Defaulters
1251,RENT,Verified,10,14.3,75000.0,Non-Defaulters
10002,MORTGAGE,Verified,7,13.86,48500.0,Defaulters
28989,MORTGAGE,Not Verified,10,19.42,80000.0,Defaulters
2627,MORTGAGE,Verified,5,1.2,50000.0,Defaulters
4950,MORTGAGE,Verified,2,3.39,63000.0,Non-Defaulters
8847,RENT,Verified,2,10.03,36000.0,Non-Defaulters
5587,MORTGAGE,Source Verified,3,10.34,21000.0,Non-Defaulters
4461,MORTGAGE,Not Verified,5,1.39,70800.0,Non-Defaulters
16865,MORTGAGE,Not Verified,10,20.25,85000.0,Non-Defaulters
10019,RENT,Not Verified,3,18.96,40000.0,Non-Defaulters
11109,RENT,Source Verified,1,27.2,36000.0,Non-Defaulters
16886,OWN,Not Verified,10,25.98,25000.0,Non-Defaulters
10858,RENT,Not Verified,10,12.44,27000.0,Defaulters
13886,RENT,Not Verified,10,22.86,38000.0,Defaulters
9876,MORTGAGE,Source Verified,10,25.0,24000.0,Non-Defaulters
13864,MORTGAGE,Verified,10,10.09,110000.0,Defaulters
15455,MORTGAGE,Verified,10,28.23,57000.0,Non-Defaulters
15326,RENT,Verified,8,23.13,34462.0,Defaulters
4304,MORTGAGE,Not Verified,10,14.7,40000.0,Non-Defaulters
8852,MORTGAGE,Verified,10,27.11,68000.0,Defaulters
12769,RENT,Not Verified,1,16.63,90000.0,Non-Defaulters
19608,MORTGAGE,Not Verified,10,19.96,82000.0,Defaulters
2061,MORTGAGE,Source Verified,1,27.96,41200.0,Non-Defaulters
9134,MORTGAGE,Source Verified,10,6.07,68810.0,Non-Defaulters
12833,RENT,Source Verified,10,26.71,23000.0,Non-Defaulters
27695,MORTGAGE,Verified,2,19.79,170000.0,Defaulters
8352,MORTGAGE,Verified,8,11.38,200000.0,Non-Defaulters
24348,MORTGAGE,Verified,10,13.53,116000.0,Non-Defaulters
10044,RENT,Not Verified,5,12.26,41900.0,Defaulters
33133,MORTGAGE,Verified,3,34.91,79000.0,Non-Defaulters
42724,MORTGAGE,Source Verified,10,12.57,180000.0,Non-Defaulters
1584,MORTGAGE,Verified,10,2.0,30000.0,Non-Defaulters
13,RENT,Not Verified,6,9.73,18000.0,Non-Defaulters
5758,OWN,Verified,10,27.31,49000.0,Defaulters
5996,RENT,Verified,8,14.42,100000.0,Defaulters
11662,MORTGAGE,Not Verified,5,23.95,67429.33,Non-Defaulters
5674,RENT,Source Verified,1,7.61,57840.0,Non-Defaulters
6749,RENT,Not Verified,10,7.3,60000.0,Non-Defaulters
10665,RENT,Not Verified,2,21.91,85000.0,Non-Defaulters
65880,MORTGAGE,Verified,1,23.08,100000.0,Non-Defaulters
13184,MORTGAGE,Not Verified,5,30.66,65000.0,Defaulters
10837,OWN,Verified,9,8.8,60000.0,Non-Defaulters
26536,MORTGAGE,Source Verified,6,28.41,115000.0,Non-Defaulters
6604,RENT,Verified,1,11.14,90000.0,Non-Defaulters
12427,RENT,Not Verified,6,10.52,65000.0,Non-Defaulters
7676,RENT,Verified,8,12.94,100000.0,Non-Defaulters
15884,MORTGAGE,Not Verified,10,12.59,85000.0,Non-Defaulters
973,OWN,Source Verified,1,7.43,74000.0,Non-Defaulters
4474,RENT,Verified,4,19.9,78996.0,Defaulters
434,RENT,Verified,10,24.33,51000.0,Non-Defaulters
39036,MORTGAGE,Source Verified,4,11.16,43000.0,Non-Defaulters
35437,RENT,Verified,4,19.33,110000.0,Defaulters
8279,RENT,Not Verified,10,25.88,50000.0,Non-Defaulters
3171,RENT,Verified,1,10.06,52968.0,Defaulters
53613,RENT,Not Verified,2,23.42,57888.0,Non-Defaulters
13900,MORTGAGE,Verified,4,17.64,45000.0,Non-Defaulters
13802,OWN,Source Verified,2,27.09,45000.0,Non-Defaulters
9497,MORTGAGE,Source Verified,3,13.85,94200.0,Defaulters
11274,OWN,Source Verified,1,22.52,59630.0,Non-Defaulters
6870,MORTGAGE,Verified,10,9.32,81000.0,Non-Defaulters
8626,RENT,Not Verified,7,18.91,60000.0,Defaulters
45239,MORTGAGE,Verified,10,21.11,144000.0,Non-Defaulters
8248,RENT,Not Verified,1,23.01,35000.0,Non-Defaulters
10189,MORTGAGE,Not Verified,1,4.71,70000.0,Non-Defaulters
5447,MORTGAGE,Source Verified,1,7.71,38000.0,Non-Defaulters
1296,MORTGAGE,Source Verified,1,1.8,52000.0,Non-Defaulters
21711,MORTGAGE,Source Verified,4,15.81,135000.0,Non-Defaulters
5990,RENT,Verified,10,4.1,50000.0,Non-Defaulters
8969,MORTGAGE,Not Verified,4,27.21,55000.0,Non-Defaulters
8428,MORTGAGE,Not Verified,10,13.08,20000.0,Non-Defaulters
8681,MORTGAGE,Source Verified,10,7.38,46000.0,Non-Defaulters
14216,RENT,Verified,8,4.72,105000.0,Non-Defaulters
62775,OWN,Verified,5,18.52,260000.0,Non-Defaulters
10180,MORTGAGE,Verified,10,26.41,82000.0,Non-Defaulters
20652,MORTGAGE,Verified,10,17.68,82000.0,Non-Defaulters
15771,OWN,Verified,6,26.61,57460.0,Defaulters
9407,RENT,Not Verified,3,15.54,51000.0,Non-Defaulters
7212,MORTGAGE,Source Verified,,5.45,53714.88,Non-Defaulters
12950,MORTGAGE,Not Verified,10,11.13,80000.0,Defaulters
13812,OWN,Verified,10,34.93,60000.0,Defaulters
32078,MORTGAGE,Verified,10,16.5,123000.0,Non-Defaulters
285,RENT,Verified,1,17.1,65000.0,Non-Defaulters
5560,OWN,Not Verified,10,18.56,32000.0,Non-Defaulters
26021,MORTGAGE,Not Verified,10,17.58,57000.0,Non-Defaulters
16725,MORTGAGE,Not Verified,8,10.89,90000.0,Non-Defaulters
1828,RENT,Source Verified,9,14.77,41600.0,Non-Defaulters
4703,RENT,Verified,,6.45,16200.0,Non-Defaulters
15106,MORTGAGE,Verified,4,30.35,45000.0,Non-Defaulters
11411,MORTGAGE,Verified,10,16.35,81840.0,Non-Defaulters
31200,MORTGAGE,Verified,9,10.76,92000.0,Non-Defaulters
1328,RENT,Source Verified,1,12.0,15000.0,Non-Defaulters
17805,RENT,Verified,8,9.62,55000.0,Non-Defaulters
16141,RENT,Verified,3,29.55,50687.0,Defaulters
15610,RENT,Verified,3,21.9,32000.0,Defaulters
17101,MORTGAGE,Not Verified,1,11.47,90000.0,Non-Defaulters
10730,RENT,Not Verified,1,18.44,59000.0,Non-Defaulters
21310,MORTGAGE,Source Verified,10,20.41,80000.0,Non-Defaulters
13770,RENT,Verified,10,29.71,37284.85,Non-Defaulters
20817,MORTGAGE,Verified,10,21.57,86000.0,Non-Defaulters
12783,MORTGAGE,Verified,,3.83,48000.0,Non-Defaulters
16123,RENT,Source Verified,5,19.77,90000.0,Defaulters
1144,MORTGAGE,Source Verified,10,13.53,80000.0,Non-Defaulters
3170,RENT,Verified,4,7.16,90000.0,Non-Defaulters
